Date,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,NVDA_SMA_Daily_Avg,NVDA_EMA_Daily_Avg,DJIA_Open,DJIA_High,DJIA_Low,DJIA_Close,DJIA_Adj_Close,DJIA_Volume
1999-02-11,0.3802079856395721,0.4270829856395721,0.3802079856395721,0.4114579856395721,13224000,0.396875,0.396535743566392,9175.0498046875,9363.4599609375,9143.330078125,9363.4599609375,9363.4599609375,87430000
1999-02-12,0.4166670143604278,0.4375,0.4166670143604278,0.4348959922790527,10972800,0.4013022005558014,0.4093224931372789,9367.3203125,9389.98046875,9228.0302734375,9274.8896484375,9274.8896484375,78430000
1999-02-16,0.4427079856395721,0.4609380066394806,0.3932290077209472,0.4375,21100800,0.4091145992279053,0.41871499542485263,9277.3095703125,9387.66015625,9234.73046875,9297.0302734375,9297.0302734375,76970000
1999-02-17,0.4270829856395721,0.4322920143604278,0.40625,0.4140630066394806,6772800,0.41536459922790525,0.4171643324963953,9289.7802734375,9365.5400390625,9179.2099609375,9195.4697265625,9195.4697265625,83350000
1999-02-18,0.4270829856395721,0.4322920143604278,0.4088540077209472,0.4205729961395263,7070400,0.42369799613952636,0.4183005537107723,9201.8701171875,9308.759765625,9190.9404296875,9298.6298828125,9298.6298828125,75070000
1999-02-19,0.4166670143604278,0.4427079856395721,0.4114579856395721,0.4348959922790527,7536000,0.4283855974674225,0.4238323665668658,9299.169921875,9395.669921875,9267.7099609375,9339.9501953125,9339.9501953125,73110000
1999-02-22,0.4427079856395721,0.4479170143604278,0.4140630066394806,0.4375,20524800,0.4289063990116119,0.42838824437791057,9339.9501953125,9558.2802734375,9331.16015625,9552.6796875,9552.6796875,81950000
1999-02-23,0.4479170143604278,0.4674479961395263,0.421875,0.4583329856395721,13809600,0.4330729961395264,0.4383698247984644,9553.48046875,9611.330078125,9473.240234375,9544.419921875,9544.419921875,84810000
1999-02-24,0.5260419845581055,0.546875,0.4830729961395263,0.4947920143604278,61276800,0.4492187976837158,0.4571772213191189,9544.23046875,9600.1298828125,9391.1396484375,9399.669921875,9399.669921875,82630000
1999-02-25,0.515625,0.53125,0.4713540077209472,0.4791670143604278,14913600,0.460937601327896,0.4645071523328886,9395.66015625,9396.1904296875,9233.3203125,9366.33984375,9366.33984375,80780000
1999-02-26,0.484375,0.5,0.453125,0.4570310115814209,17260800,0.46536460518836964,0.4620151054157327,9365.259765625,9398.400390625,9252.51953125,9306.580078125,9306.580078125,81460000
1999-03-01,0.46875,0.4791670143604278,0.4375,0.4596349895000458,9216000,0.4697916030883788,0.4612217334438371,9307.3896484375,9355.2099609375,9222.6298828125,9324.7802734375,9324.7802734375,104740000
1999-03-02,0.4583329856395721,0.4609380066394806,0.4479170143604278,0.4557290077209472,5524800,0.46927080750465394,0.4593908248695405,9324.240234375,9421.2197265625,9268.0,9297.6103515625,9297.6103515625,79710000
1999-03-03,0.4583329856395721,0.4583329856395721,0.421875,0.4244790077209472,6139200,0.45520820617675783,0.4477535524866761,9296.4404296875,9337.0,9211.23046875,9275.8798828125,9275.8798828125,74640000
1999-03-04,0.4453130066394806,0.4479170143604278,0.4114579856395721,0.4153650104999542,5736000,0.4424478054046631,0.4369573718244355,9275.7197265625,9480.7099609375,9275.7197265625,9467.400390625,9467.400390625,110950000
1999-03-05,0.4192709922790527,0.4401040077209472,0.4192709922790527,0.4388020038604736,7876800,0.43880200386047363,0.43757224916978155,9467.669921875,9738.7900390625,9467.669921875,9736.080078125,9736.080078125,97210000
1999-03-08,0.4270829856395721,0.4583329856395721,0.4192709922790527,0.4453130066394806,7588800,0.4359376072883606,0.44015250165968123,9737.1904296875,9764.7998046875,9674.330078125,9727.6103515625,9727.6103515625,78540000
1999-03-09,0.4440099895000458,0.4661459922790527,0.4440099895000458,0.4596349895000458,14318400,0.4367188036441803,0.4466466642731361,9725.3896484375,9798.9296875,9669.8896484375,9693.759765625,9693.759765625,96620000
1999-03-10,0.4661459922790527,0.4661459922790527,0.4453130066394806,0.4518229961395263,23534400,0.44218760132789614,0.4483721082285995,9695.98046875,9776.169921875,9675.7197265625,9772.83984375,9772.83984375,90040000
1999-03-11,0.4440099895000458,0.4518229961395263,0.4322920143604278,0.4322920143604278,5428800,0.44557300209999084,0.44301207693920897,9769.9599609375,9935.4599609375,9769.9599609375,9897.4404296875,9897.4404296875,97870000
1999-03-12,0.4348959922790527,0.4348959922790527,0.4166670143604278,0.4244790077209472,9076800,0.44270840287208557,0.4368343871997884,9897.7197265625,9958.76953125,9861.919921875,9876.349609375,9876.349609375,97760000
1999-03-15,0.4348959922790527,0.4479170143604278,0.4322920143604278,0.4427079856395721,10881600,0.4421873986721039,0.438792253346383,9876.080078125,9970.150390625,9862.48046875,9958.76953125,9958.76953125,78860000
1999-03-16,0.4453130066394806,0.4505209922790527,0.4244790077209472,0.4283849895000458,7915200,0.4359373986721039,0.43532316539760396,9957.66015625,10001.7802734375,9926.580078125,9930.4697265625,9930.4697265625,74480000
1999-03-17,0.4322920143604278,0.4401040077209472,0.4205729961395263,0.4309900104999542,5136000,0.43177080154418945,0.43387878043172073,9931.1298828125,9960.7099609375,9859.150390625,9879.41015625,9879.41015625,84570000
1999-03-18,0.4322920143604278,0.4427079856395721,0.421875,0.4361979961395263,4632000,0.4325519979000091,0.43465185233432263,9873.900390625,10001.509765625,9845.830078125,9997.6201171875,9997.6201171875,86480000
1999-03-19,0.4348959922790527,0.4505209922790527,0.4348959922790527,0.4375,10531200,0.4351561963558197,0.43560123488954844,10001.23046875,10085.3095703125,9899.9404296875,9903.5498046875,9903.5498046875,117430000
1999-03-22,0.4466150104999542,0.4479170143604278,0.4244790077209472,0.4244790077209472,3667200,0.43151040077209474,0.43189382583334807,9902.2802734375,9934.6298828125,9874.9697265625,9890.509765625,9890.509765625,61210000
1999-03-23,0.4270829856395721,0.4270829856395721,0.390625,0.3984380066394806,16396800,0.4255210041999817,0.4207418861020589,9890.23046875,9891.0595703125,9632.7099609375,9671.830078125,9671.830078125,87510000
1999-03-24,0.3958329856395721,0.3984380066394806,0.3802079856395721,0.3958329856395721,6086400,0.4184895992279053,0.41243891928123,9671.5595703125,9703.1904296875,9625.2099609375,9666.83984375,9666.83984375,72990000
1999-03-25,0.3945310115814209,0.4166670143604278,0.3932290077209472,0.4010420143604278,4032000,0.41145840287208557,0.40863995097429595,9664.900390625,9841.9404296875,9664.900390625,9836.3896484375,9836.3896484375,80470000
1999-03-26,0.40625,0.4375,0.40625,0.4361979961395263,8827200,0.41119800209999074,0.4178259660293728,9836.3896484375,9853.3203125,9747.3095703125,9822.240234375,9822.240234375,66210000
1999-03-29,0.4492189884185791,0.4596349895000458,0.4414060115814209,0.4492189884185791,6595200,0.41614599823951715,0.4282903068257749,9821.6103515625,10040.3603515625,9821.6103515625,10006.7802734375,10006.7802734375,69040000
1999-03-30,0.4505209922790527,0.4544270038604736,0.4088540077209472,0.4114579856395721,6950400,0.41874999403953544,0.42267953309704065,10003.83984375,10003.83984375,9874.41015625,9913.259765625,9913.259765625,73970000
1999-03-31,0.4244790077209472,0.4453130066394806,0.4049479961395263,0.4401040077209472,15360000,0.42760419845581055,0.4284876913050095,9914.3701171875,10002.33984375,9781.4501953125,9786.16015625,9786.16015625,111740000
1999-04-01,0.4401040077209472,0.4427079856395721,0.4192709922790527,0.4270829856395721,3043200,0.4328123927116394,0.4280194560831971,9786.4404296875,9840.0,9765.6298828125,9832.509765625,9832.509765625,68310000
1999-04-05,0.421875,0.4322920143604278,0.4114579856395721,0.4140630066394806,9864000,0.42838539481163024,0.42336730626862495,9836.1201171875,10023.150390625,9836.1201171875,10007.330078125,10007.330078125,71120000
1999-04-06,0.4179689884185791,0.4192709922790527,0.3958329856395721,0.4036459922790527,6969600,0.4192707955837249,0.41679353493876753,10004.83984375,10030.3701171875,9915.759765625,9963.490234375,9963.490234375,74900000
1999-04-07,0.40625,0.4401040077209472,0.4036459922790527,0.4375,8928000,0.42447919845581045,0.4236956899591784,9963.490234375,10089.75,9955.16015625,10085.3095703125,10085.3095703125,95470000
1999-04-08,0.4401040077209472,0.4583329856395721,0.4348959922790527,0.4453130066394806,13012800,0.4255209982395172,0.4309014621859458,10086.419921875,10209.080078125,10059.7802734375,10197.7001953125,10197.7001953125,91210000
1999-04-09,0.4479170143604278,0.4479170143604278,0.4348959922790527,0.4375,4862400,0.4276044011116028,0.4331009747906306,10197.7001953125,10212.1298828125,10094.4697265625,10173.83984375,10173.83984375,79950000
1999-04-12,0.4322920143604278,0.4322920143604278,0.4114579856395721,0.4192709922790527,3331200,0.4286459982395172,0.42849098062010466,10174.1103515625,10340.6201171875,10096.6904296875,10339.509765625,10339.509765625,84540000
1999-04-13,0.4270829856395721,0.4270829856395721,0.3958329856395721,0.4023439884185791,3614400,0.4283855974674225,0.4197753165529295,10340.6201171875,10418.8701171875,10316.4697265625,10395.009765625,10395.009765625,88310000
1999-04-14,0.4010420143604278,0.4101560115814209,0.390625,0.390625,4828800,0.4190105974674225,0.41005854436861966,10394.73046875,10526.5400390625,10367.8095703125,10411.66015625,10411.66015625,107230000
1999-04-15,0.4010420143604278,0.4010420143604278,0.390625,0.4010420143604278,3585600,0.41015639901161194,0.4070530343658891,10411.66015625,10500.740234375,10378.6298828125,10462.7197265625,10462.7197265625,137100000
1999-04-16,0.3984380066394806,0.4205729961395263,0.3984380066394806,0.4140630066394806,3892800,0.40546900033950806,0.4093896917904196,10463.5595703125,10520.009765625,10386.6103515625,10493.8896484375,10493.8896484375,113560000
1999-04-19,0.4192709922790527,0.4192709922790527,0.390625,0.3958329856395721,3129600,0.4007813990116119,0.4048707897401371,10493.8896484375,10765.740234375,10404.8701171875,10440.5302734375,10440.5302734375,145000000
1999-04-20,0.3958329856395721,0.4114579856395721,0.3841150104999542,0.3880209922790527,6768000,0.39791679978370664,0.39925419058644235,10440.5302734375,10496.3701171875,10333.150390625,10448.5498046875,10448.5498046875,113400000
1999-04-21,0.3880209922790527,0.3958329856395721,0.3854170143604278,0.3945310115814209,3748800,0.39869800209999084,0.39767979758476857,10448.9599609375,10581.419921875,10420.76953125,10581.419921875,10581.419921875,95180000
1999-04-22,0.3958329856395721,0.3958329856395721,0.3736979961395263,0.3776040077209472,22718400,0.3940104007720947,0.39098786763016147,10580.6201171875,10753.8095703125,10580.0498046875,10727.1796875,10727.1796875,107780000
1999-04-23,0.3763020038604736,0.3776040077209472,0.3567709922790527,0.359375,12604800,0.3830727994441986,0.38045024508677433,10726.0400390625,10754.669921875,10646.7099609375,10689.669921875,10689.669921875,106990000
1999-04-26,0.359375,0.3645829856395721,0.3333329856395721,0.3411459922790527,12350400,0.37213540077209467,0.36734882748420045,10689.669921875,10729.1904296875,10649.8603515625,10718.58984375,10718.58984375,86860000
1999-04-27,0.3489579856395721,0.3802079856395721,0.34375,0.3776040077209472,22694400,0.3700520038604736,0.37076722089644937,10719.16015625,10847.740234375,10719.16015625,10831.7099609375,10831.7099609375,103340000
1999-04-28,0.3802079856395721,0.3802079856395721,0.3632810115814209,0.375,12009600,0.3661458015441894,0.3721781472642996,10831.990234375,10935.3701171875,10811.08984375,10845.4501953125,10845.4501953125,99540000
1999-04-29,0.3763020038604736,0.3776040077209472,0.3671880066394806,0.375,4814400,0.365625,0.37311876484286643,10844.7802734375,10928.2099609375,10834.8603515625,10878.3798828125,10878.3798828125,104670000
1999-04-30,0.3789060115814209,0.3958329856395721,0.3763020038604736,0.3802079856395721,9931200,0.36979159712791443,0.3754818384417683,10876.9501953125,10961.7099609375,10654.73046875,10789.0400390625,10789.0400390625,122040000
1999-05-03,0.3841150104999542,0.3841150104999542,0.3723959922790527,0.3828130066394806,3384000,0.378125,0.3779255611743391,10789.0400390625,11014.6904296875,10756.1103515625,11014.6904296875,11014.6904296875,94430000
1999-05-04,0.3828130066394806,0.3828130066394806,0.3541670143604278,0.3619790077209472,9604800,0.375,0.37261004335654185,11014.6904296875,11035.3095703125,10868.3603515625,10886.1103515625,10886.1103515625,105900000
1999-05-05,0.3645829856395721,0.3697920143604278,0.34375,0.3697920143604278,14457600,0.37395840287208554,0.37167070035783717,10883.5400390625,10955.41015625,10775.8603515625,10955.41015625,10955.41015625,110840000
1999-05-06,0.3671880066394806,0.375,0.3515630066394806,0.3626300096511841,3561600,0.37148440480232237,0.36865713678895284,10949.73046875,10980.0400390625,10852.3203125,10946.8203125,10946.8203125,118310000
1999-05-07,0.3515630066394806,0.3671880066394806,0.3515630066394806,0.3645829856395721,2500800,0.3683594048023223,0.3672990864058259,10947.1103515625,11033.8798828125,10933.650390625,11031.58984375,11031.58984375,91890000
1999-05-10,0.3619790077209472,0.3723959922790527,0.3619790077209472,0.3645829856395721,1968000,0.36471340060234064,0.36639371948374133,11029.1396484375,11100.599609375,10951.98046875,11007.25,11007.25,91670000
1999-05-11,0.3802079856395721,0.3958329856395721,0.3723959922790527,0.3841150104999542,17174400,0.36914060115814207,0.37230081648914565,11001.23046875,11102.3203125,10970.58984375,11026.150390625,11026.150390625,95280000
1999-05-12,0.3880209922790527,0.3971349895000458,0.3828130066394806,0.3958329856395721,16848000,0.3743487954139709,0.38014487287262116,11023.6103515625,11043.6103515625,10812.8095703125,11000.3701171875,11000.3701171875,93550000
1999-05-13,0.3958329856395721,0.40625,0.3945310115814209,0.3958329856395721,6993600,0.3809893906116485,0.3853742437949382,10998.4296875,11130.669921875,10998.4296875,11107.1904296875,11107.1904296875,86560000
1999-05-14,0.3958329856395721,0.3958329856395721,0.3697920143604278,0.375,2846400,0.3830727934837341,0.3819161625299588,11105.900390625,11106.759765625,10870.080078125,10913.3203125,10913.3203125,88150000
1999-05-17,0.3697920143604278,0.3932290077209472,0.3684900104999542,0.3932290077209472,3576000,0.38880199790000913,0.38568711092695496,10910.5703125,10910.5703125,10745.7998046875,10853.4697265625,10853.4697265625,78880000
1999-05-18,0.3971349895000458,0.4166670143604278,0.3854170143604278,0.4114579856395721,15153600,0.3942705929279327,0.3942774024978274,10849.7900390625,10930.75,10740.7998046875,10836.9501953125,10836.9501953125,95790000
1999-05-19,0.4296880066394806,0.4453130066394806,0.3867189884185791,0.3932290077209472,45172800,0.3937497973442078,0.3939279375722007,10836.669921875,10891.8095703125,10797.1298828125,10887.3896484375,10887.3896484375,83780000
1999-05-20,0.3958329856395721,0.3958329856395721,0.3476560115814209,0.3619790077209472,17817600,0.3869790017604827,0.38327829428844956,10887.6796875,10946.080078125,10866.740234375,10866.740234375,10866.740234375,77580000
1999-05-21,0.3567709922790527,0.3567709922790527,0.34375,0.3541670143604278,30350400,0.3828124046325683,0.3735745343124423,10867.0400390625,10888.8603515625,10787.400390625,10829.2802734375,10829.2802734375,79810000
1999-05-24,0.3567709922790527,0.3645829856395721,0.3476560115814209,0.3528650104999542,16262400,0.3747396051883697,0.36667135970827963,10829.8701171875,10856.419921875,10626.650390625,10654.669921875,10654.669921875,92340000
1999-05-25,0.3541670143604278,0.359375,0.3515630066394806,0.3554689884185791,13008000,0.3635418057441711,0.3629372359450461,10651.73046875,10754.66015625,10530.2099609375,10531.08984375,10531.08984375,89820000
1999-05-26,0.3541670143604278,0.3723959922790527,0.3541670143604278,0.3541670143604278,10473600,0.35572940707206724,0.36001382875017335,10530.8896484375,10721.330078125,10518.7001953125,10702.16015625,10702.16015625,97200000
1999-05-27,0.3567709922790527,0.3567709922790527,0.3515630066394806,0.3515630066394806,8232000,0.3536462068557739,0.3571968880466091,10701.2802734375,10701.2802734375,10434.259765625,10466.9296875,10466.9296875,98020000
1999-05-28,0.3567709922790527,0.3567709922790527,0.3515630066394806,0.3554689884185791,8865600,0.3539066016674042,0.35662092150393243,10468.490234375,10589.5,10467.240234375,10559.740234375,10559.740234375,72820000
1999-06-01,0.3541670143604278,0.3567709922790527,0.3489579856395721,0.3567709922790527,9854400,0.35468779802322387,0.3566709450956392,10561.009765625,10597.51953125,10409.1396484375,10596.259765625,10596.259765625,84670000
1999-06-02,0.3567709922790527,0.3567709922790527,0.34375,0.34375,13012800,0.3523440003395081,0.3523639633970928,10594.8896484375,10627.599609375,10464.5498046875,10577.8896484375,10577.8896484375,79170000
1999-06-03,0.3528650104999542,0.3554689884185791,0.3489579856395721,0.3528650104999542,4156800,0.3520835995674133,0.35253097909804665,10577.259765625,10667.1796875,10577.259765625,10663.6904296875,10663.6904296875,71280000
1999-06-04,0.3554689884185791,0.3567709922790527,0.3528650104999542,0.3554689884185791,7891200,0.35286479592323305,0.35351031553822415,10661.7900390625,10799.83984375,10659.580078125,10799.83984375,10799.83984375,87580000
1999-06-07,0.3574219942092895,0.3645829856395721,0.3567709922790527,0.359375,12513600,0.3536459982395172,0.3554652103588161,10799.2001953125,10917.2998046875,10782.740234375,10909.3798828125,10909.3798828125,84220000
1999-06-08,0.3606770038604736,0.375,0.359375,0.3684900104999542,15331200,0.3559898018836975,0.35980681040586215,10908.1201171875,10909.0703125,10724.169921875,10765.6396484375,10765.6396484375,80040000
1999-06-09,0.3697920143604278,0.3828130066394806,0.3697920143604278,0.375,9518400,0.36223980188369753,0.36487120693724145,10765.6396484375,10790.01953125,10672.5595703125,10690.2900390625,10690.2900390625,77250000
1999-06-10,0.375,0.3776040077209472,0.3723959922790527,0.3763020038604736,3609600,0.36692720055580136,0.36868147257831885,10690.2900390625,10690.2900390625,10526.2900390625,10621.26953125,10621.26953125,86330000
1999-06-11,0.3763020038604736,0.3776040077209472,0.3554689884185791,0.3684900104999542,6100800,0.3695314049720764,0.36861765188553064,10618.23046875,10691.5595703125,10430.669921875,10490.509765625,10490.509765625,77530000
1999-06-14,0.369141012430191,0.3697920143604278,0.3515630066394806,0.3541670143604278,5164800,0.36848980784416197,0.3638007727104964,10490.830078125,10606.3896484375,10486.7099609375,10563.330078125,10563.330078125,67040000
1999-06-15,0.3541670143604278,0.3567709922790527,0.3489579856395721,0.3541670143604278,4929600,0.3656252086162567,0.3605895199271402,10563.330078125,10682.0595703125,10562.0595703125,10594.990234375,10594.990234375,73190000
1999-06-16,0.359375,0.375,0.3541670143604278,0.3645829856395721,6441600,0.36354180574417116,0.3619206751646175,10598.5400390625,10800.4697265625,10598.2197265625,10784.9501953125,10784.9501953125,86490000
1999-06-17,0.3619790077209472,0.3671880066394806,0.3541670143604278,0.3541670143604278,7492800,0.35911480784416194,0.359336121563221,10777.7197265625,10870.4404296875,10714.349609375,10841.6298828125,10841.6298828125,70150000
1999-06-18,0.3567709922790527,0.3567709922790527,0.3411459922790527,0.3411459922790527,15873600,0.35364600419998166,0.3532727451351649,10847.6396484375,10888.490234375,10811.5498046875,10855.5595703125,10855.5595703125,111100000
1999-06-21,0.3515630066394806,0.359375,0.3421219885349273,0.359375,8347200,0.35468760132789606,0.35530683009010994,10854.75,10880.25,10755.830078125,10815.98046875,10815.98046875,74690000
1999-06-22,0.359375,0.359375,0.3450520038604736,0.3528650104999542,19305600,0.35442720055580135,0.3544928902267247,10815.98046875,10815.98046875,10708.650390625,10721.6298828125,10721.6298828125,67370000
1999-06-23,0.3489579856395721,0.359375,0.3450520038604736,0.359375,21091200,0.35338560342788694,0.35612026015114984,10721.6298828125,10725.1201171875,10616.83984375,10666.8603515625,10666.8603515625,68710000
1999-06-24,0.3619790077209472,0.3619790077209472,0.3489579856395721,0.3515630066394806,11520000,0.3528648018836975,0.3546011756472601,10666.8603515625,10666.8603515625,10471.2001953125,10534.830078125,10534.830078125,78750000
1999-06-25,0.3489579856395721,0.3606770038604736,0.3489579856395721,0.3567709922790527,7353600,0.3559898018836975,0.35532444785785766,10542.4296875,10650.400390625,10538.0,10552.5595703125,10552.5595703125,62020000
1999-06-28,0.3684900104999542,0.3684900104999542,0.3541670143604278,0.3619790077209472,10915200,0.356510603427887,0.3575426344788875,10555.8798828125,10692.509765625,10555.8798828125,10655.150390625,10655.150390625,71640000
1999-06-29,0.3671880066394806,0.3710939884185791,0.3619790077209472,0.3658849895000458,9268800,0.3591145992279053,0.36032341948594027,10655.4599609375,10815.349609375,10633.9296875,10815.349609375,10815.349609375,82390000
1999-06-30,0.3776040077209472,0.3984380066394806,0.3697920143604278,0.3984380066394806,26923200,0.3669272005558014,0.3730282818704537,10813.8896484375,11003.41015625,10731.4501953125,10970.7998046875,10970.7998046875,125380000
1999-07-01,0.3984380066394806,0.3984380066394806,0.3567709922790527,0.3776040077209472,8899200,0.37213540077209467,0.37455352382061824,10966.0498046875,11080.349609375,10903.6796875,11066.419921875,11066.419921875,100670000
1999-07-02,0.3828130066394806,0.4049479961395263,0.375,0.4049479961395263,22488000,0.3817708015441894,0.3846850145935876,11065.150390625,11139.5595703125,11058.8203125,11139.240234375,11139.240234375,65820000
1999-07-06,0.4088540077209472,0.4088540077209472,0.4010420143604278,0.40625,19809600,0.390625,0.39187334306239174,11137.4697265625,11236.759765625,11104.099609375,11135.1201171875,11135.1201171875,78110000
1999-07-07,0.4088540077209472,0.4088540077209472,0.3984380066394806,0.3984380066394806,6312000,0.39713560342788695,0.3940615642547547,11135.1201171875,11187.3603515625,11080.349609375,11187.3603515625,11187.3603515625,81750000
1999-07-08,0.4010420143604278,0.4140630066394806,0.3880209922790527,0.4075520038604736,18604800,0.39895840287208556,0.398558377456661,11182.6201171875,11211.1103515625,11092.0703125,11126.8896484375,11126.8896484375,97370000
1999-07-09,0.40625,0.4453130066394806,0.40625,0.4420570135116577,21172800,0.41184900403022767,0.4130579228083266,11125.6298828125,11194.330078125,11124.0400390625,11193.7001953125,11193.7001953125,88430000
1999-07-12,0.46875,0.4817709922790527,0.4505209922790527,0.4622400104999542,40104000,0.4233074069023132,0.42945195203886916,11193.3798828125,11230.740234375,11149.6904296875,11200.98046875,11200.98046875,75300000
1999-07-13,0.4674479961395263,0.4700520038604736,0.4427079856395721,0.4635420143604278,13886400,0.4347658097743988,0.4408153061460554,11200.0302734375,11211.1103515625,11085.099609375,11175.01953125,11175.01953125,80110000
1999-07-14,0.4635420143604278,0.4739579856395721,0.4427079856395721,0.4453130066394806,13795200,0.4441408097743988,0.4423145396438638,11177.5498046875,11209.2099609375,11112.009765625,11148.099609375,11148.099609375,72720000
1999-07-15,0.4492189884185791,0.4635420143604278,0.4479170143604278,0.4479170143604278,13704000,0.45221381187438964,0.4441820312160518,11149.3701171875,11217.759765625,11149.3701171875,11186.41015625,11186.41015625,83290000
1999-07-16,0.4557290077209472,0.4609380066394806,0.4479170143604278,0.4570310115814209,10387200,0.4552086114883423,0.4484650246711749,11186.349609375,11213.330078125,11143.0400390625,11209.83984375,11209.83984375,80450000
1999-07-19,0.4583329856395721,0.4596349895000458,0.4427079856395721,0.4453130066394806,4363200,0.45182321071624754,0.44741435199394347,11209.83984375,11252.26953125,11159.8203125,11187.6796875,11187.6796875,79780000
1999-07-20,0.4453130066394806,0.4453130066394806,0.421875,0.4375,17875200,0.44661480784416197,0.44410956799596235,11188.0,11188.6298828125,10969.5400390625,10996.1298828125,10996.1298828125,88320000
1999-07-21,0.4322920143604278,0.4322920143604278,0.4114579856395721,0.4244790077209472,11208000,0.4424480080604553,0.43756604790429066,10998.9404296875,11055.9697265625,10945.48046875,11002.7802734375,11002.7802734375,85190000
1999-07-22,0.421875,0.421875,0.4010420143604278,0.4049479961395263,21326400,0.43385420441627504,0.4266933639827026,11002.7802734375,11044.259765625,10880.25,10969.2197265625,10969.2197265625,84310000
1999-07-23,0.4036459922790527,0.4166670143604278,0.4036459922790527,0.4049479961395263,8025600,0.4234376013278961,0.4194449080349772,10969.2197265625,11006.580078125,10861.8896484375,10910.9599609375,10910.9599609375,64990000
1999-07-26,0.4153650104999542,0.4153650104999542,0.40625,0.40625,6052800,0.415625,0.4150466053566515,10907.7998046875,10929.330078125,10831.8095703125,10863.16015625,10863.16015625,69510000
1999-07-27,0.40625,0.4088540077209472,0.4010420143604278,0.4075520038604736,9859200,0.4096354007720947,0.41254840485792554,10862.83984375,11031.2802734375,10862.83984375,10979.0400390625,10979.0400390625,73550000
1999-07-28,0.40625,0.4192709922790527,0.4049479961395263,0.4140630066394806,24422400,0.4075522005558014,0.4130532721184439,10970.7998046875,11023.990234375,10925.849609375,10972.0703125,10972.0703125,65370000
1999-07-29,0.40625,0.4192709922790527,0.4036459922790527,0.4179689884185791,38880000,0.41015639901161194,0.414691844218489,10971.3603515625,10971.3603515625,10714.0302734375,10791.2900390625,10791.2900390625,74600000
1999-07-30,0.4179689884185791,0.4296880066394806,0.4166670143604278,0.4192709922790527,45230400,0.4130209982395172,0.4162182269053436,10791.2900390625,10825.7998046875,10647.8603515625,10655.150390625,10655.150390625,82550000
