Date,Open,High,Low,Close,Adj Close,Volume
1999-04-08,0.44010400772094727,0.45833298563957214,0.43489599227905273,0.4453130066394806,0.40848657488822937,13012800
1999-04-09,0.44791701436042786,0.44791701436042786,0.43489599227905273,0.4375,0.40131962299346924,4862400
1999-04-12,0.43229201436042786,0.43229201436042786,0.41145798563957214,0.41927099227905273,0.38459816575050354,3331200
1999-04-13,0.42708298563957214,0.42708298563957214,0.39583298563957214,0.4023439884185791,0.36907097697257996,3614400
1999-04-14,0.40104201436042786,0.4101560115814209,0.390625,0.390625,0.3583211302757263,4828800
1999-04-15,0.40104201436042786,0.40104201436042786,0.390625,0.40104201436042786,0.36787667870521545,3585600
1999-04-16,0.3984380066394806,0.42057299613952637,0.3984380066394806,0.4140630066394806,0.3798208236694336,3892800
1999-04-19,0.41927099227905273,0.41927099227905273,0.390625,0.39583298563957214,0.36309847235679626,3129600
1999-04-20,0.39583298563957214,0.41145798563957214,0.3841150104999542,0.38802099227905273,0.3559325635433197,6768000
1999-04-21,0.38802099227905273,0.39583298563957214,0.38541701436042786,0.3945310115814209,0.3619041442871094,3748800
1999-04-22,0.39583298563957214,0.39583298563957214,0.37369799613952637,0.37760400772094727,0.346376895904541,22718400
1999-04-23,0.37630200386047363,0.37760400772094727,0.35677099227905273,0.359375,0.3296554684638977,12604800
1999-04-26,0.359375,0.36458298563957214,0.33333298563957214,0.34114599227905273,0.312934011220932,12350400
1999-04-27,0.34895798563957214,0.38020798563957214,0.34375,0.37760400772094727,0.346376895904541,22694400
1999-04-28,0.38020798563957214,0.38020798563957214,0.3632810115814209,0.375,0.343988299369812,12009600
1999-04-29,0.37630200386047363,0.37760400772094727,0.3671880066394806,0.375,0.343988299369812,4814400
1999-04-30,0.3789060115814209,0.39583298563957214,0.37630200386047363,0.38020798563957214,0.34876561164855957,9931200
1999-05-03,0.3841150104999542,0.3841150104999542,0.37239599227905273,0.3828130066394806,0.35115519165992737,3384000
1999-05-04,0.3828130066394806,0.3828130066394806,0.35416701436042786,0.36197900772094727,0.3320441246032715,9604800
1999-05-05,0.36458298563957214,0.36979201436042786,0.34375,0.36979201436042786,0.3392110764980316,14457600
1999-05-06,0.3671880066394806,0.375,0.3515630066394806,0.3626300096511841,0.3326413035392761,3561600
1999-05-07,0.3515630066394806,0.3671880066394806,0.3515630066394806,0.36458298563957214,0.3344326615333557,2500800
1999-05-10,0.36197900772094727,0.37239599227905273,0.36197900772094727,0.36458298563957214,0.3344326615333557,1968000
1999-05-11,0.38020798563957214,0.39583298563957214,0.37239599227905273,0.3841150104999542,0.35234954953193665,17174400
1999-05-12,0.38802099227905273,0.3971349895000458,0.3828130066394806,0.39583298563957214,0.36309847235679626,16848000
1999-05-13,0.39583298563957214,0.40625,0.3945310115814209,0.39583298563957214,0.36309847235679626,6993600
1999-05-14,0.39583298563957214,0.39583298563957214,0.36979201436042786,0.375,0.343988299369812,2846400
1999-05-17,0.36979201436042786,0.39322900772094727,0.3684900104999542,0.39322900772094727,0.3607097566127777,3576000
1999-05-18,0.3971349895000458,0.41666701436042786,0.38541701436042786,0.41145798563957214,0.37743139266967773,15153600
1999-05-19,0.4296880066394806,0.4453130066394806,0.3867189884185791,0.39322900772094727,0.3607097566127777,45172800
1999-05-20,0.39583298563957214,0.39583298563957214,0.3476560115814209,0.36197900772094727,0.3320441246032715,17817600
1999-05-21,0.35677099227905273,0.35677099227905273,0.34375,0.35416701436042786,0.32487818598747253,30350400
1999-05-24,0.35677099227905273,0.36458298563957214,0.3476560115814209,0.3528650104999542,0.32368388772010803,16262400
1999-05-25,0.35416701436042786,0.359375,0.3515630066394806,0.3554689884185791,0.3260725140571594,13008000
1999-05-26,0.35416701436042786,0.37239599227905273,0.35416701436042786,0.35416701436042786,0.32487818598747253,10473600
1999-05-27,0.35677099227905273,0.35677099227905273,0.3515630066394806,0.3515630066394806,0.322489470243454,8232000
1999-05-28,0.35677099227905273,0.35677099227905273,0.3515630066394806,0.3554689884185791,0.3260725140571594,8865600
1999-06-01,0.35416701436042786,0.35677099227905273,0.34895798563957214,0.35677099227905273,0.32726678252220154,9854400
1999-06-02,0.35677099227905273,0.35677099227905273,0.34375,0.34375,0.3153226375579834,13012800
1999-06-03,0.3528650104999542,0.3554689884185791,0.34895798563957214,0.3528650104999542,0.32368388772010803,4156800
1999-06-04,0.3554689884185791,0.35677099227905273,0.3528650104999542,0.3554689884185791,0.3260725140571594,7891200
1999-06-07,0.35742199420928955,0.36458298563957214,0.35677099227905273,0.359375,0.3296554684638977,12513600
1999-06-08,0.36067700386047363,0.375,0.359375,0.3684900104999542,0.3380167484283447,15331200
1999-06-09,0.36979201436042786,0.3828130066394806,0.36979201436042786,0.375,0.343988299369812,9518400
1999-06-10,0.375,0.37760400772094727,0.37239599227905273,0.37630200386047363,0.3451825976371765,3609600
1999-06-11,0.37630200386047363,0.37760400772094727,0.3554689884185791,0.3684900104999542,0.3380167484283447,6100800
1999-06-14,0.36914101243019104,0.36979201436042786,0.3515630066394806,0.35416701436042786,0.32487818598747253,5164800
1999-06-15,0.35416701436042786,0.35677099227905273,0.34895798563957214,0.35416701436042786,0.32487818598747253,4929600
1999-06-16,0.359375,0.375,0.35416701436042786,0.36458298563957214,0.3344326615333557,6441600
1999-06-17,0.36197900772094727,0.3671880066394806,0.35416701436042786,0.35416701436042786,0.32487818598747253,7492800
1999-06-18,0.35677099227905273,0.35677099227905273,0.34114599227905273,0.34114599227905273,0.312934011220932,15873600
1999-06-21,0.3515630066394806,0.359375,0.34212198853492737,0.359375,0.3296554684638977,8347200
1999-06-22,0.359375,0.359375,0.34505200386047363,0.3528650104999542,0.32368388772010803,19305600
1999-06-23,0.34895798563957214,0.359375,0.34505200386047363,0.359375,0.3296554684638977,21091200
1999-06-24,0.36197900772094727,0.36197900772094727,0.34895798563957214,0.3515630066394806,0.322489470243454,11520000
1999-06-25,0.34895798563957214,0.36067700386047363,0.34895798563957214,0.35677099227905273,0.32726678252220154,7353600
1999-06-28,0.3684900104999542,0.3684900104999542,0.35416701436042786,0.36197900772094727,0.3320441246032715,10915200
1999-06-29,0.3671880066394806,0.3710939884185791,0.36197900772094727,0.3658849895000458,0.335627019405365,9268800
1999-06-30,0.37760400772094727,0.3984380066394806,0.36979201436042786,0.3984380066394806,0.3654879331588745,26923200
1999-07-01,0.3984380066394806,0.3984380066394806,0.35677099227905273,0.37760400772094727,0.346376895904541,8899200
1999-07-02,0.3828130066394806,0.40494799613952637,0.375,0.40494799613952637,0.3714596629142761,22488000
1999-07-06,0.40885400772094727,0.40885400772094727,0.40104201436042786,0.40625,0.3726540505886078,19809600
1999-07-07,0.40885400772094727,0.40885400772094727,0.3984380066394806,0.3984380066394806,0.3654879331588745,6312000
1999-07-08,0.40104201436042786,0.4140630066394806,0.38802099227905273,0.40755200386047363,0.37384840846061707,18604800
1999-07-09,0.40625,0.4453130066394806,0.40625,0.4420570135116577,0.4054998457431793,21172800
1999-07-12,0.46875,0.48177099227905273,0.45052099227905273,0.4622400104999542,0.42401376366615295,40104000
1999-07-13,0.46744799613952637,0.47005200386047363,0.44270798563957214,0.46354201436042786,0.4252081513404846,13886400
1999-07-14,0.46354201436042786,0.47395798563957214,0.44270798563957214,0.4453130066394806,0.40848657488822937,13795200
1999-07-15,0.4492189884185791,0.46354201436042786,0.44791701436042786,0.44791701436042786,0.4108751714229584,13704000
1999-07-16,0.45572900772094727,0.4609380066394806,0.44791701436042786,0.4570310115814209,0.419235497713089,10387200
1999-07-19,0.45833298563957214,0.4596349895000458,0.44270798563957214,0.4453130066394806,0.40848657488822937,4363200
1999-07-20,0.4453130066394806,0.4453130066394806,0.421875,0.4375,0.40131962299346924,17875200
1999-07-21,0.43229201436042786,0.43229201436042786,0.41145798563957214,0.42447900772094727,0.38937556743621826,11208000
1999-07-22,0.421875,0.421875,0.40104201436042786,0.40494799613952637,0.3714596629142761,21326400
1999-07-23,0.40364599227905273,0.41666701436042786,0.40364599227905273,0.40494799613952637,0.3714596629142761,8025600
1999-07-26,0.4153650104999542,0.4153650104999542,0.40625,0.40625,0.3726540505886078,6052800
1999-07-27,0.40625,0.40885400772094727,0.40104201436042786,0.40755200386047363,0.37384840846061707,9859200
1999-07-28,0.40625,0.41927099227905273,0.40494799613952637,0.4140630066394806,0.3798208236694336,24422400
1999-07-29,0.40625,0.41927099227905273,0.40364599227905273,0.4179689884185791,0.38340386748313904,38880000
1999-07-30,0.4179689884185791,0.4296880066394806,0.41666701436042786,0.41927099227905273,0.38459816575050354,45230400
1999-08-02,0.41927099227905273,0.42447900772094727,0.41666701436042786,0.42317700386047363,0.38818126916885376,31334400
1999-08-03,0.42317700386047363,0.42317700386047363,0.40885400772094727,0.4127599895000458,0.37862563133239746,25521600
1999-08-04,0.4153650104999542,0.41666701436042786,0.41145798563957214,0.4127599895000458,0.37862563133239746,8995200
1999-08-05,0.4127599895000458,0.41927099227905273,0.40625,0.41927099227905273,0.38459816575050354,24057600
1999-08-06,0.4179689884185791,0.42057299613952637,0.41666701436042786,0.41927099227905273,0.38459816575050354,18398400
1999-08-09,0.42057299613952637,0.42447900772094727,0.41666701436042786,0.41927099227905273,0.38459816575050354,3105600
1999-08-10,0.421875,0.4453130066394806,0.41927099227905273,0.42708298563957214,0.3917641341686249,21206400
1999-08-11,0.43489599227905273,0.4609380066394806,0.4296880066394806,0.45572900772094727,0.4180412292480469,19771200
1999-08-12,0.45833298563957214,0.48958298563957214,0.45572900772094727,0.4778650104999542,0.4383465647697449,23961600
1999-08-13,0.47395798563957214,0.48307299613952637,0.46875,0.4726560115814209,0.4335683286190033,8467200
1999-08-16,0.4765630066394806,0.4765630066394806,0.43880200386047363,0.45442700386047363,0.4168468415737152,22344000
1999-08-17,0.45572900772094727,0.46354201436042786,0.4440099895000458,0.45572900772094727,0.4180412292480469,19353600
1999-08-18,0.45052099227905273,0.47135400772094727,0.4414060115814209,0.46614599227905273,0.42759671807289124,27988800
1999-08-19,0.49869799613952637,0.5911459922790527,0.48177099227905273,0.5651040077209473,0.5183711647987366,196699200
1999-08-20,0.5664060115814209,0.5703129768371582,0.5390629768371582,0.5598959922790527,0.5135935544967651,35308800
1999-08-23,0.5520830154418945,0.5520830154418945,0.5078129768371582,0.5260419845581055,0.4825396239757538,50798400
1999-08-24,0.5182290077209473,0.5286459922790527,0.4921880066394806,0.5234379768371582,0.4801507890224457,39806400
1999-08-25,0.5247399806976318,0.5299479961395264,0.5,0.5208330154418945,0.47776132822036743,35035200
1999-08-26,0.5208330154418945,0.5286459922790527,0.5052080154418945,0.5130209922790527,0.4705953598022461,27537600
1999-08-27,0.5234379768371582,0.5625,0.5208330154418945,0.5416669845581055,0.49687233567237854,55238400
1999-08-30,0.5507810115814209,0.5611979961395264,0.5169270038604736,0.539713978767395,0.4950809180736542,15864000
1999-08-31,0.5416669845581055,0.5885419845581055,0.53125,0.5859379768371582,0.5374822616577148,78686400
1999-09-01,0.5859379768371582,0.5859379768371582,0.5494790077209473,0.5585939884185791,0.5123994946479797,56534400
1999-09-02,0.5403649806976318,0.5546879768371582,0.5286459922790527,0.5520830154418945,0.5064270496368408,34108800
1999-09-03,0.5625,0.5703129768371582,0.5520830154418945,0.5559899806976318,0.510010838508606,25886400
1999-09-07,0.5651040077209473,0.5651040077209473,0.5507810115814209,0.5533850193023682,0.5076212882995605,12441600
1999-09-08,0.5546879768371582,0.5585939884185791,0.5520830154418945,0.5520830154418945,0.5064270496368408,17006400
1999-09-09,0.5572919845581055,0.5611979961395264,0.5338540077209473,0.5442709922790527,0.49926087260246277,20947200
1999-09-10,0.5533850193023682,0.5598959922790527,0.5494790077209473,0.5520830154418945,0.5064270496368408,16742400
1999-09-13,0.5546879768371582,0.5546879768371582,0.5286459922790527,0.5338540077209473,0.4897056221961975,17443200
1999-09-14,0.5338540077209473,0.5338540077209473,0.515625,0.5182290077209473,0.47537270188331604,25036800
1999-09-15,0.5117189884185791,0.5286459922790527,0.5078129768371582,0.5221350193023682,0.47895547747612,21273600
1999-09-16,0.515625,0.5208330154418945,0.5026040077209473,0.5091149806976318,0.46701228618621826,15811200
1999-09-17,0.5058590173721313,0.5104169845581055,0.48958298563957214,0.5078129768371582,0.46581795811653137,17164800
1999-09-20,0.49869799613952637,0.5052080154418945,0.48958298563957214,0.48958298563957214,0.4490955173969269,22910400
1999-09-21,0.47916701436042786,0.48177099227905273,0.43619799613952637,0.44270798563957214,0.4060969650745392,73732800
1999-09-22,0.44270798563957214,0.45572900772094727,0.41666701436042786,0.453125,0.4156525731086731,37598400
1999-09-23,0.45442700386047363,0.45572900772094727,0.41145798563957214,0.4153650104999542,0.3810153305530548,37958400
1999-09-24,0.41666701436042786,0.42708298563957214,0.34895798563957214,0.37760400772094727,0.346376895904541,68491200
1999-09-27,0.4023439884185791,0.40885400772094727,0.37760400772094727,0.40104201436042786,0.36787667870521545,43200000
1999-09-28,0.4016929864883423,0.44270798563957214,0.40104201436042786,0.4375,0.40131962299346924,41318400
1999-09-29,0.4466150104999542,0.46354201436042786,0.39583298563957214,0.4023439884185791,0.36907097697257996,59404800
1999-09-30,0.41666701436042786,0.4296880066394806,0.39583298563957214,0.40104201436042786,0.36787667870521545,34252800
1999-10-01,0.3945310115814209,0.40885400772094727,0.37760400772094727,0.3984380066394806,0.3654879331588745,34776000
1999-10-04,0.41145798563957214,0.4127599895000458,0.40104201436042786,0.40625,0.3726540505886078,17760000
1999-10-05,0.40625,0.44791701436042786,0.40625,0.4453130066394806,0.40848657488822937,47808000
1999-10-06,0.4466150104999542,0.5208330154418945,0.44270798563957214,0.49869799613952637,0.4574567377567291,150873600
1999-10-07,0.5195310115814209,0.5195310115814209,0.46354201436042786,0.46614599227905273,0.42759671807289124,48729600
1999-10-08,0.46614599227905273,0.5039060115814209,0.44791701436042786,0.48958298563957214,0.4490955173969269,39892800
1999-10-11,0.4934900104999542,0.49479201436042786,0.46354201436042786,0.4765630066394806,0.4371523857116699,54446400
1999-10-12,0.47916701436042786,0.484375,0.46875,0.47005200386047363,0.43117979168891907,32299200
1999-10-13,0.4648439884185791,0.4648439884185791,0.44791701436042786,0.4570310115814209,0.419235497713089,28036800
1999-10-14,0.45833298563957214,0.45833298563957214,0.44270798563957214,0.44791701436042786,0.4108751714229584,19233600
1999-10-15,0.4257810115814209,0.44791701436042786,0.42447900772094727,0.4453130066394806,0.40848657488822937,21072000
1999-10-18,0.4466150104999542,0.4466150104999542,0.41927099227905273,0.421875,0.3869868516921997,21518400
1999-10-19,0.43489599227905273,0.43489599227905273,0.3971349895000458,0.40494799613952637,0.3714596629142761,30892800
1999-10-20,0.41145798563957214,0.42447900772094727,0.40494799613952637,0.41927099227905273,0.38459816575050354,34872000
1999-10-21,0.4179689884185791,0.43880200386047363,0.40625,0.43880200386047363,0.4025140404701233,38212800
1999-10-22,0.4375,0.4622400104999542,0.4375,0.4492189884185791,0.4120696485042572,28675200
1999-10-25,0.4466150104999542,0.453125,0.42708298563957214,0.42708298563957214,0.3917641341686249,21384000
1999-10-26,0.4453130066394806,0.484375,0.44270798563957214,0.46875,0.42998549342155457,48124800
1999-10-27,0.47135400772094727,0.47395798563957214,0.44010400772094727,0.44791701436042786,0.4108751714229584,21412800
1999-10-28,0.45052099227905273,0.45833298563957214,0.42447900772094727,0.42708298563957214,0.3917641341686249,22276800
1999-10-29,0.43229201436042786,0.46875,0.4296880066394806,0.4609380066394806,0.42281943559646606,33052800
1999-11-01,0.453125,0.5078129768371582,0.453125,0.48958298563957214,0.4490955173969269,78254400
1999-11-02,0.49869799613952637,0.5234379768371582,0.49479201436042786,0.5208330154418945,0.47776132822036743,83750400
1999-11-03,0.5416669845581055,0.5859379768371582,0.5377600193023682,0.5716149806976318,0.5243434906005859,201168000
1999-11-04,0.578125,0.6236979961395264,0.578125,0.6080729961395264,0.5577867031097412,126033600
1999-11-05,0.625,0.6302080154418945,0.5598959922790527,0.5885419845581055,0.5398708581924438,61636800
1999-11-08,0.5703129768371582,0.6223959922790527,0.5520830154418945,0.6054689884185791,0.5553981065750122,47001600
1999-11-09,0.6041669845581055,0.6067709922790527,0.5729169845581055,0.5963540077209473,0.5470367670059204,27235200
1999-11-10,0.5983070135116577,0.5989580154418945,0.5794270038604736,0.5911459922790527,0.5422595143318176,14404800
1999-11-11,0.5911459922790527,0.6640629768371582,0.578125,0.6328129768371582,0.580480694770813,56270400
1999-11-12,0.6601560115814209,0.6666669845581055,0.6223959922790527,0.6666669845581055,0.6115351915359497,50150400
1999-11-15,0.6712239980697632,0.6914060115814209,0.6432290077209473,0.6536459922790527,0.5995910167694092,36220800
1999-11-16,0.6692709922790527,0.7291669845581055,0.6666669845581055,0.7161459922790527,0.6569222211837769,72379200
1999-11-17,0.7291669845581055,0.78125,0.71875,0.7434899806976318,0.6820049285888672,78638400
1999-11-18,0.7591149806976318,0.765625,0.7395830154418945,0.7460939884185791,0.6843935251235962,23596800
1999-11-19,0.8359379768371582,0.9244790077209473,0.8333330154418945,0.8932290077209473,0.8193606734275818,216518400
1999-11-22,0.9160159826278687,0.9166669845581055,0.8385419845581055,0.8919270038604736,0.8181666135787964,54019200
1999-11-23,0.8007810115814209,0.8372399806976318,0.7916669845581055,0.828125,0.7596408128738403,55324800
1999-11-24,0.8242189884185791,0.8333330154418945,0.7408850193023682,0.8020830154418945,0.7357524633407593,40684800
1999-11-26,0.7942709922790527,0.8020830154418945,0.7708330154418945,0.796875,0.7309749126434326,7176000
1999-11-29,0.7942709922790527,0.8046879768371582,0.75,0.7682290077209473,0.7046980857849121,29860800
1999-11-30,0.7708330154418945,0.7838540077209473,0.7213540077209473,0.7213540077209473,0.6616997718811035,31468800
1999-12-01,0.7213540077209473,0.7682290077209473,0.7213540077209473,0.7578129768371582,0.695143461227417,22353600
1999-12-02,0.7604169845581055,0.8242189884185791,0.7604169845581055,0.8138020038604736,0.7465023994445801,30988800
1999-12-03,0.8216149806976318,0.8359379768371582,0.7838540077209473,0.7942709922790527,0.7285865545272827,34276800
1999-12-06,0.796875,0.8203129768371582,0.796875,0.8164060115814209,0.7488909363746643,17860800
1999-12-07,0.8229169845581055,0.8242189884185791,0.7578129768371582,0.7890629768371582,0.7238091826438904,18638400
1999-12-08,0.7864580154418945,0.8320310115814209,0.7838540077209473,0.8242189884185791,0.7560579180717468,20169600
1999-12-09,0.8229169845581055,0.84375,0.7708330154418945,0.7994790077209473,0.7333638668060303,21494400
1999-12-10,0.8138020038604736,0.8177080154418945,0.7760419845581055,0.7903649806976318,0.725003719329834,9830400
1999-12-13,0.78125,0.8085939884185791,0.7708330154418945,0.7877600193023682,0.7226139307022095,18384000
1999-12-14,0.7890629768371582,0.8085939884185791,0.7669270038604736,0.7747399806976318,0.7106706500053406,27388800
1999-12-15,0.7695310115814209,0.7734379768371582,0.7317709922790527,0.75,0.687976598739624,20596800
1999-12-16,0.7539060115814209,0.765625,0.7421879768371582,0.7447919845581055,0.6831992864608765,13257600
1999-12-17,0.765625,0.7955729961395264,0.7617189884185791,0.7838540077209473,0.7190309762954712,26208000
1999-12-20,0.7851560115814209,0.8642579913139343,0.7578129768371582,0.8489580154418945,0.7787511348724365,40243200
1999-12-21,0.8489580154418945,0.8867189884185791,0.8177080154418945,0.8854169845581055,0.8121949434280396,38836800
1999-12-22,0.8880209922790527,0.9166669845581055,0.8541669845581055,0.90625,0.8313051462173462,25118400
1999-12-23,0.9075520038604736,0.96875,0.9036459922790527,0.9661459922790527,0.8862478733062744,28022400
1999-12-27,0.9869790077209473,0.9882810115814209,0.9192709922790527,0.9296879768371582,0.852804958820343,20241600
1999-12-28,0.9296879768371582,0.9635419845581055,0.9244790077209473,0.9270830154418945,0.8504154086112976,17918400
1999-12-29,0.9251300096511841,0.96875,0.9244790077209473,0.9583330154418945,0.8790811896324158,13214400
1999-12-30,0.9583330154418945,0.9726560115814209,0.9427080154418945,0.9661459922790527,0.8862478733062744,13977600
1999-12-31,0.9641929864883423,0.9791669845581055,0.9609379768371582,0.9778649806976318,0.8969977498054504,12734400
2000-01-03,0.984375,0.9921879768371582,0.9192709922790527,0.9752600193023682,0.8946080207824707,30091200
2000-01-04,0.9583330154418945,0.9609379768371582,0.9010419845581055,0.9492189884185791,0.8707208037376404,30048000
2000-01-05,0.921875,0.9375,0.9049479961395264,0.9179689884185791,0.8420550227165222,18835200
2000-01-06,0.9179689884185791,0.9179689884185791,0.8229169845581055,0.8580729961395264,0.7871121764183044,12048000
2000-01-07,0.8541669845581055,0.8815100193023682,0.8411459922790527,0.8723959922790527,0.8002508282661438,7118400
2000-01-10,0.875,0.9375,0.859375,0.9010419845581055,0.8265277743339539,23985600
2000-01-11,0.8958330154418945,0.90625,0.8645830154418945,0.8645830154418945,0.7930839657783508,14812800
2000-01-12,0.8645830154418945,0.8658850193023682,0.8307290077209473,0.8424479961395264,0.7727791666984558,12355200
2000-01-13,0.8411459922790527,0.8854169845581055,0.8307290077209473,0.8776040077209473,0.8050280809402466,13219200
2000-01-14,0.890625,0.9518229961395264,0.8880209922790527,0.9153649806976318,0.8396662473678589,60456000
2000-01-18,0.9270830154418945,0.9583330154418945,0.8854169845581055,0.9544270038604736,0.8754979968070984,26164800
2000-01-19,0.9583330154418945,0.9583330154418945,0.9375,0.9453129768371582,0.8671375513076782,16468800
2000-01-20,0.953125,1.0052080154418945,0.9348959922790527,0.9427080154418945,0.8647480607032776,17956800
2000-01-21,0.9401040077209473,0.9440100193023682,0.9088540077209473,0.9322919845581055,0.8551934361457825,54427200
2000-01-24,0.9622399806976318,0.9622399806976318,0.8854169845581055,0.890625,0.8169721961021423,25694400
2000-01-25,0.8945310115814209,0.9036459922790527,0.8541669845581055,0.8828129768371582,0.8098063468933105,23712000
2000-01-26,0.8828129768371582,0.90625,0.8307290077209473,0.8463540077209473,0.7763625383377075,23246400
2000-01-27,0.8528649806976318,0.8528649806976318,0.7708330154418945,0.8020830154418945,0.7357524633407593,45820800
2000-01-28,0.7916669845581055,0.796875,0.7473959922790527,0.7786459922790527,0.7142536640167236,19444800
2000-01-31,0.7825520038604736,0.7994790077209473,0.7291669845581055,0.7721350193023682,0.7082812190055847,18240000
